x,y
2.685370741482966,1.1308392021274276
2.7054108216432864,0.6204315847766939
2.7254509018036073,0.8648698596144211
2.7454909819639277,0.643194358623227
2.7655310621242486,0.7240859337711637
2.785571142284569,0.5982958061608836
2.8056112224448895,0.5416288739120655
2.8256513026052104,0.5074031037709246
2.845691382765531,0.7587027549341389
2.8657314629258517,0.5314524932736454
2.885771543086172,0.4295095445649847
2.905811623246493,0.5227836516622559
2.9258517034068134,0.42917745247256656
2.9458917835671343,0.46091152436943866
2.9659318637274548,0.16709192810373055
2.9859719438877756,0.3403470661557953
3.006012024048096,0.3476007534573682
3.0260521042084165,0.06440747196756744
3.0460921843687374,0.23553026701435945
3.066132264529058,0.32039574556060035
3.0861723446893787,0.10929811666945405
3.106212424849699,0.15288628958131578
3.12625250501002,0.0977361389227303
3.1462925851703405,-0.08015039830603513
3.1663326653306614,-0.0454983026528951
3.186372745490982,-0.24622972603071128
3.2064128256513023,-0.1746798829098487
3.226452905811623,-0.14294807996470393
3.2464929859719436,-0.13710604983380065
3.2665330661322645,-0.2467700087303436
3.286573146292585,-0.2169478811801639
3.306613226452906,-0.43883587010657
3.3266533066132262,-0.37818202994568123
3.346693386773547,-0.40540362715240297
3.3667334669338675,-0.261528123206779
3.3867735470941884,-0.5068802903391166
3.406813627254509,-0.5741467073595528
3.4268537074148293,-0.5606808077302485
3.44689378757515,-0.6930721391342413
3.4669338677354706,-0.6199888532847664
3.4869739478957915,-0.7136164803871653
3.507014028056112,-0.8938185121586724
3.527054108216433,-0.7578321994557699
3.5470941883767533,-0.8207136546354942
3.567134268537074,-0.9888706370830798
3.5871743486973946,-0.8686791187666261
3.6072144288577155,-0.7490213455368011
3.627254509018036,-0.8814571935950923
3.6472945891783564,-0.9076505551150326
3.6673346693386772,-1.1378595738116617
3.6873747494989977,-0.9904836099895311
3.7074148296593186,-1.0573751128727402
3.727454909819639,-1.0529315769763847
3.74749498997996,-1.0967451742005678
3.7675350701402803,-1.307700628682865
3.787575150300601,-1.2081066033798356
3.8076152304609217,-1.3115140717900342
3.8276553106212425,-1.2719996014032664
3.847695390781563,-1.3874866781605326
3.8677354709418834,-1.1967337784194294
3.8877755511022043,-1.4435789780029715
3.9078156312625247,-1.4767316455570836
3.9278557114228456,-1.4079775380612882
3.947895791583166,-1.5511764075034926
3.967935871743487,-1.513383468960745
3.9879759519038074,-1.5807735289930824
4.008016032064128,-1.3829182990232531
4.028056112224449,-1.4711015193917043
4.04809619238477,-1.580452911702012
4.06813627254509,-1.6382193345258587
4.0881763527054105,-1.5287553534922533
4.108216432865731,-1.6054244711585715
4.128256513026052,-1.618576405700615
4.148296593186372,-1.6927676292062654
4.168336673346693,-1.8800594185340818
4.188376753507014,-1.7428838065171566
4.208416833667335,-1.8045915821232736
4.228456913827655,-1.705839120723068
4.248496993987976,-1.687451507499352
4.268537074148297,-1.872003657318579
4.288577154308617,-1.7762174736867327
4.3086172344689375,-1.6655834180578601
4.328657314629258,-1.9213193152617358
4.348697394789579,-1.7009878240816203
4.368737474949899,-1.968319891129414
4.38877755511022,-1.8938904180004705
4.408817635270541,-1.9096645497981046
4.428857715430862,-1.9189972364702015
4.448897795591182,-2.014740953971418
4.468937875751503,-2.0001420213230467
4.488977955911824,-2.017066802372436
4.509018036072144,-1.9260863554310232
4.529058116232465,-1.9334803145566815
4.5490981963927855,-1.750800880931491
4.569138276553106,-1.8424154030411792
4.589178356713426,-2.0358226615830652
4.609218436873747,-1.9568783155364764
4.629258517034068,-1.8933815068518034
4.649298597194389,-1.9929607412362105
4.669338677354709,-2.0051111154716104
4.68937875751503,-1.9943130587276592
4.709418837675351,-1.9132635153779285
4.729458917835671,-2.0845406765912005
4.749498997995992,-2.0311899515136105
4.7695390781563125,-1.9496914407123673
4.789579158316633,-1.9628999271562109
4.809619238476953,-1.966595446319126
4.829659318637274,-2.0232435377269558
4.849699398797595,-1.8839218747207533
4.869739478957916,-1.7619050384834432
4.889779559118236,-1.9279734632347807
4.909819639278557,-1.9804652533511007
4.929859719438878,-1.8773185449508127
4.949899799599198,-1.9977665633506891
4.969939879759519,-2.0090024252662926
4.98997995991984,-1.9201559160314194
5.01002004008016,-2.1703474184658864
5.03006012024048,-2.0153258859961283
5.050100200400801,-1.9218271338475332
5.070140280561122,-2.0087121173463256
5.090180360721443,-1.9622274944696612
5.110220440881763,-1.8874814271985851
5.130260521042084,-1.9922060751577346
5.150300601202405,-1.8518856050792838
5.170340681362725,-1.8474469277663976
5.190380761523046,-1.7733004535751264
5.210420841683367,-1.6416304720505261
5.2304609218436875,-1.7203007184676815
5.2505010020040075,-1.7152494574446635
5.270541082164328,-1.6865250381213386
5.290581162324649,-1.652164742647872
5.31062124248497,-1.7543387943523145
5.33066132264529,-1.6412396753224925
5.350701402805611,-1.5753297336000702
5.370741482965932,-1.7190785329630405
5.390781563126252,-1.4705996007829778
5.410821643286573,-1.423564303987994
5.430861723446894,-1.5687614023767704
5.4509018036072145,-1.5030748332454666
5.4709418837675345,-1.5394834089817615
5.490981963927855,-1.353866671053958
5.511022044088176,-1.5014955051779084
5.531062124248497,-1.3886291646089874
5.551102204408817,-1.4227329145095542
5.571142284569138,-1.3016680923904056
5.591182364729459,-1.4555842586477183
5.611222444889779,-1.1124004832887717
5.6312625250501,-1.3098926059805842
5.651302605210421,-1.1753405074752938
5.671342685370742,-1.1700058805645919
5.691382765531062,-1.1919272980551936
5.7114228456913825,-1.1710080694436833
5.731462925851703,-0.9546697960885535
5.751503006012024,-1.0665323123064012
5.771543086172344,-0.952102636182517
5.791583166332665,-1.0242274986706594
5.811623246492986,-0.9732749752974768
5.831663326653306,-0.825446270500215
5.851703406813627,-0.7433938321553948
5.871743486973948,-0.8173941133048775
5.891783567134269,-0.9051610336735347
5.911823647294589,-0.5259736101852628
5.9318637274549095,-0.7739328579780327
5.95190380761523,-0.8046689696387276
5.971943887775551,-0.35303883411572695
5.991983967935871,-0.6146096182956018
6.012024048096192,-0.681874157422806
6.032064128256513,-0.5653242321066019
6.052104208416833,-0.4213055496737062
6.072144288577154,-0.39992471440488725
6.092184368737475,-0.46485637171508193
6.112224448897796,-0.15798619620377752
6.132264529058116,-0.35285498334217524
6.152304609218437,-0.37948337658308434
6.1723446893787575,-0.12515825843630016
6.192384769539078,-0.04844535127401098
6.212424849699398,-0.22315215408284353
6.232464929859719,-0.24153199585606877
6.25250501002004,0.04169285822594594
6.27254509018036,-0.22601239376524038
6.292585170340681,-0.10386271646549187
6.312625250501002,0.15561599671609092
6.332665330661323,0.09338441690674525
6.352705410821643,0.1125345015609039
6.372745490981964,0.21416266939966105
6.3927855711422845,0.2034845016559189
6.4128256513026045,0.12868635414504473
6.432865731462925,0.4258518098449712
6.452905811623246,0.4703151570882038
6.472945891783567,0.3977808216442616
6.492985971943887,0.4210432809091094
6.513026052104208,0.6896073992614267
6.533066132264529,0.46693369038310334
6.55310621242485,0.50735271508041
6.57314629258517,0.608277803706171
6.593186372745491,0.7572514980491376
6.613226452905812,0.8074409828813962
6.633266533066132,0.6600909522435346
6.6533066132264524,0.754290177093437
6.673346693386773,0.6228670087667453
6.693386773547094,0.7663905669971686
6.713426853707414,0.7501516560255053
6.733466933867735,0.7697550383577565
6.753507014028056,1.074503842751756
6.773547094188377,0.8626614816789757
6.793587174348697,0.9238952788358095
6.813627254509018,1.0484140929983332
6.833667334669339,1.175978743590853
6.853707414829659,1.128254588844602
6.8737474949899795,1.3895916707796576
6.8937875751503,1.139255210018654
6.913827655310621,1.2051989866680342
6.933867735470941,1.239019137158622
6.953907815631262,1.3866092240437666
6.973947895791583,1.3249741761243559
6.993987975951904,1.293261578703992
7.014028056112224,1.2402459266044772
7.034068136272545,1.3890132466553908
7.054108216432866,1.5337295000546711
7.074148296593186,1.3810232976904107
7.0941883767535066,1.5028512114082628
7.114228456913827,1.5018847107842468
7.134268537074148,1.590341721243575
7.154308617234468,1.4496302155212728
7.174348697394789,1.7902716496135778
7.19438877755511,1.4525674745052544
7.214428857715431,1.5681704062844741
7.234468937875751,1.722132255526509
7.254509018036072,1.6809398843692411
7.274549098196393,1.7565456143048117
7.294589178356713,1.6455451142393254
7.314629258517034,1.70860243884781
7.3346693386773545,1.7375445608559885
7.354709418837675,1.9127884576429364
7.374749498997995,1.843741393095164
7.394789579158316,1.8724889923582457
7.414829659318637,1.7444324813731715
7.434869739478958,1.9237896928095923
7.454909819639278,1.86540226578437
7.474949899799599,1.9969612311783367
7.49498997995992,2.0739091397612226
7.51503006012024,1.8555309902258648
7.535070140280561,1.8585242136573092
7.5551102204408815,1.8249343023919056
7.575150300601202,1.9083975479582742
7.595190380761522,1.895197489842799
7.615230460921843,1.9792185735293737
7.635270541082164,1.9378991509964827
7.655310621242485,1.9244995544708656
7.675350701402805,2.0746342620884275
7.695390781563126,1.8811135888870072
7.715430861723447,2.0241451673949267
7.735470941883767,1.9453774734444513
7.755511022044088,2.0627482216547217
7.775551102204409,2.132377958969171
7.7955911823647295,1.966281698401161
7.8156312625250495,2.0426327199872087
7.83567134268537,2.0175440291731053
7.855711422845691,1.9200547678768973
7.875751503006012,2.023604842493498
7.895791583166332,2.0271642333078854
7.915831663326653,2.037462875248685
7.935871743486974,1.973457866969629
7.955911823647294,1.9990384589483667
7.975951903807615,1.8703805927819102
7.995991983967936,1.94405552229236
8.016032064128256,2.0293933429077726
8.036072144288577,2.056181948890078
8.056112224448897,1.9170506590149456
8.076152304609218,1.9613142948371043
8.09619238476954,1.9644255331980438
8.11623246492986,1.95176576622672
8.13627254509018,1.9749169799249768
8.1563126252505,1.7274823155753782
8.176352705410821,1.8920413743946485
8.196392785571142,1.9077990360253247
8.216432865731463,1.7700279792464326
8.236472945891784,2.022873922714745
8.256513026052104,1.85630047371615
8.276553106212425,1.9804152302997036
8.296593186372744,1.7282201297333017
8.316633266533065,1.6990143108675015
8.336673346693386,1.7939226903409637
8.356713426853707,1.58467035908628
8.376753507014028,1.754373676935718
8.396793587174349,1.722241055077264
8.41683366733467,1.7930399411264826
8.436873747494989,1.7398525470546613
8.45691382765531,1.6056051213586833
8.47695390781563,1.5145460715846637
8.496993987975952,1.7718168367561646
8.517034068136272,1.4970226084706109
8.537074148296593,1.4466964487056793
8.557114228456914,1.4171551241754052
8.577154308617233,1.6111504032294273
8.597194388777554,1.420706838703299
8.617234468937875,1.3698120178039788
8.637274549098196,1.4309566794792619
8.657314629258517,1.367929327947836
8.677354709418838,1.2916926957022827
8.697394789579159,1.4052338668849362
8.71743486973948,1.4061646976526216
8.737474949899799,1.3674414061327462
8.75751503006012,1.314368545830818
8.77755511022044,1.246209015367652
8.797595190380761,0.996143247953506
8.817635270541082,1.3079713536183704
8.837675350701403,1.1381011847085876
8.857715430861724,1.135128973134417
8.877755511022043,1.1517891944058019
8.897795591182364,1.1491900714575352
8.917835671342685,1.0128525387403835
8.937875751503006,0.9793353196411695
8.957915831663327,0.8402504406106313
8.977955911823647,0.8675125064578089
8.997995991983968,0.7424710115675756
9.018036072144287,0.7192442184080388
9.038076152304608,0.6649142109005665
9.05811623246493,0.7013997325544158
9.07815631262525,0.784353969102201
9.098196392785571,0.9587117971856334
9.118236472945892,0.6224762863825104
9.138276553106213,0.4303546456589809
9.158316633266534,0.6531369414080328
9.178356713426853,0.4577913812410666
9.198396793587174,0.3828441456671511
9.218436873747494,0.43074491265624126
9.238476953907815,0.24638790864072269
9.258517034068136,0.35323831905765685
9.278557114228457,0.2825631608647057
9.298597194388778,0.2615301903816453
9.318637274549097,0.25002463414025744
9.338677354709418,0.17873775307438408
9.358717434869739,0.13365878528380684
9.37875751503006,0.12043985820286288
9.39879759519038,0.09349494856856527
9.418837675350701,-0.09126774506564513
9.438877755511022,-0.17119778099492475
9.458917835671341,-0.07443029209924415
9.478957915831662,-0.2515804523989187
9.498997995991983,-0.13955067771883878
9.519038076152304,-0.09436650111172341
9.539078156312625,-0.16739178931997983
9.559118236472946,-0.3726901608463903
9.579158316633267,-0.39356195347787715
9.599198396793588,-0.3142446632131576
9.619238476953907,-0.42660427541533075
9.639278557114228,-0.4573845217731056
9.659318637274549,-0.4051018764346206
9.67935871743487,-0.6024080695288476
9.69939879759519,-0.5824874734962593
9.719438877755511,-0.6608390437315119
9.739478957915832,-0.7233772829079065
9.759519038076151,-0.7427570780576205
9.779559118236472,-0.6270241030282162
9.799599198396793,-0.7270303280206188
9.819639278557114,-0.8572764266889769
9.839679358717435,-0.8293095529169475
9.859719438877756,-1.0065953885016579
9.879759519038076,-0.9522227772435712
9.899799599198396,-0.6997579264519058
9.919839679358716,-0.9591963065537876
9.939879759519037,-0.9120809896866726
9.959919839679358,-1.0264750140589323
9.97995991983968,-1.0193789536220121
10.0,-1.021716412810822
